firm,firm_ticker,model_company,model,event_date,relationship,provisional_value,reason_for_review,key_sources,recommended_action
Tietoevry,TIETO FH,Anthropic,Claude 3.7,2025-02-18,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
UiPath,PATH,Anthropic,Claude 3.7,2025-02-18,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Temenos,TEMN SW,Anthropic,Claude 3.7,2025-02-18,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Twilio,TWLO,Anthropic,Claude 3.7,2025-02-18,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Genpact,G,Anthropic,Claude 3.7,2025-02-18,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
DXC Technology,DXC,Anthropic,Claude 3.7,2025-02-18,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Pegasystems,PEGA,Anthropic,Claude 3.7,2025-02-18,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Wolters Kluwer,WKL NA,Anthropic,Claude 3.7,2025-02-18,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
SoundHound AI,SOUN,Anthropic,Claude 3.7,2025-02-18,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
CCC Intelligent Solutions,CCC,Anthropic,Claude 3.7,2025-02-18,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
NICE,NICE,Anthropic,Claude 3.7,2025-02-18,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Wix,WIX,Anthropic,Claude 3.7,2025-02-18,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
C3.ai,AI,Anthropic,Claude 3.7,2025-02-18,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Palantir,PLTR,Google,Gemini 2.0 Flash-Lite Preview,2025-02-25,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Microsoft,MSFT,Google,Gemini 2.0 Flash-Lite Preview,2025-02-25,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Salesforce,CRM,Google,Gemini 2.0 Flash-Lite Preview,2025-02-25,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Accenture,ACN,Google,Gemini 2.0 Flash-Lite Preview,2025-02-25,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
ServiceNow,NOW,Google,Gemini 2.0 Flash-Lite Preview,2025-02-25,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Adobe,ADBE,Google,Gemini 2.0 Flash-Lite Preview,2025-02-25,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Snowflake,SNOW,Google,Gemini 2.0 Flash-Lite Preview,2025-02-25,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Fujitsu,6702 JP,Google,Gemini 2.0 Flash-Lite Preview,2025-02-25,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
Thomson Reuters,TRI,Google,Gemini 2.0 Flash-Lite Preview,2025-02-25,business_downstream_vs_real_downstream,1,Divergence: business_downstream=1 ≠ real_downstream=0. business_downstream reflects narrowed business-position classification; real_downstream reflects documented model-specific integration.,See business_downstream and real_downstream evidence,Verify divergence is correct under narrowed definition.
