firm,firm_ticker,model_company,model,event_date,relationship,value,evidence_text,source_name,source_url,source_date,before_event_date,confidence,notes
CareCloud,CRWV,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,real_downstream,0,"No public evidence found of CareCloud integrating, using, or distributing OpenAI models or technology in products before event date",N/A,N/A,N/A,N/A,high,[MAPPED from downstream] 
CareCloud,CRWV,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,competitor,0,No public evidence found of CareCloud developing or offering directly competing foundation models or AI platforms vs OpenAI before event date,N/A,N/A,N/A,N/A,high,
Teradata,TDC,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,owner,0,"No public evidence found that Teradata owns, controls, or directly develops OpenAI or its models before event date",N/A,N/A,N/A,N/A,high,
Teradata,TDC,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,investor,0,No public evidence found of Teradata making equity investment in OpenAI before event date,N/A,N/A,N/A,N/A,high,
Teradata,TDC,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,cloud,0,No public evidence found of Teradata providing cloud/infrastructure services to OpenAI before event date,N/A,N/A,N/A,N/A,high,
Teradata,TDC,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,business_upstream,0,[BUSINESS POSITION] Teradata is not positioned as a key upstream supplier to the LLM/generative-AI production ecosystem.,Researcher Convention,N/A,N/A,N/A,medium,Teradata is not a designated business_upstream firm.
Teradata,TDC,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,real_upstream,0,"No public evidence found of Teradata supplying key upstream inputs (GPUs, chips, infrastructure) to OpenAI before event date",N/A,N/A,N/A,N/A,high,[MAPPED from upstream] 
Teradata,TDC,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,business_downstream,0,[BUSINESS POSITION — NARROWED] Researcher coding convention: Teradata is NOT classified as business_downstream under the narrowed definition. Borderline firm: default to business_downstream=0 under narrowed definition. May use AI or have AI features but core business does not clearly commercialize generative-AI model capabilities under the narrowed interpretation. Flagged for review.,Researcher Convention,N/A,N/A,N/A,low,BORDERLINE FIRM: Teradata defaulted to business_downstream=0 under narrowed definition. Review whether core business qualifies. Previous value=1.
Teradata,TDC,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,real_downstream,0,"No public evidence found of Teradata integrating, using, or distributing OpenAI models or technology in products before event date",N/A,N/A,N/A,N/A,high,[MAPPED from downstream] 
Teradata,TDC,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,competitor,0,No public evidence found of Teradata developing or offering directly competing foundation models or AI platforms vs OpenAI before event date,N/A,N/A,N/A,N/A,high,
GE HealthCare,GEHC,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,owner,0,"No public evidence found that GE HealthCare owns, controls, or directly develops OpenAI or its models before event date",N/A,N/A,N/A,N/A,high,
GE HealthCare,GEHC,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,investor,0,No public evidence found of GE HealthCare making equity investment in OpenAI before event date,N/A,N/A,N/A,N/A,high,
GE HealthCare,GEHC,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,cloud,0,No public evidence found of GE HealthCare providing cloud/infrastructure services to OpenAI before event date,N/A,N/A,N/A,N/A,high,
GE HealthCare,GEHC,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,business_upstream,0,[BUSINESS POSITION] GE HealthCare is not positioned as a key upstream supplier to the LLM/generative-AI production ecosystem.,Researcher Convention,N/A,N/A,N/A,medium,GE HealthCare is not a designated business_upstream firm.
GE HealthCare,GEHC,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,real_upstream,0,"No public evidence found of GE HealthCare supplying key upstream inputs (GPUs, chips, infrastructure) to OpenAI before event date",N/A,N/A,N/A,N/A,high,[MAPPED from upstream] 
GE HealthCare,GEHC,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,business_downstream,0,[BUSINESS POSITION — NARROWED] Researcher coding convention: GE HealthCare is NOT classified as business_downstream under the narrowed definition. Firm not classified as business_downstream. Core business is not downstream of generative-AI model capabilities in a commercially meaningful way.,Researcher Convention,N/A,N/A,N/A,medium,business_downstream=0 confirmed under narrowed definition.
GE HealthCare,GEHC,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,real_downstream,0,"No public evidence found of GE HealthCare integrating, using, or distributing OpenAI models or technology in products before event date",N/A,N/A,N/A,N/A,high,[MAPPED from downstream] 
GE HealthCare,GEHC,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,competitor,0,No public evidence found of GE HealthCare developing or offering directly competing foundation models or AI platforms vs OpenAI before event date,N/A,N/A,N/A,N/A,high,
Tietoevry,TIETO FH,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,owner,0,"No public evidence found that Tietoevry owns, controls, or directly develops OpenAI or its models before event date",N/A,N/A,N/A,N/A,high,
Tietoevry,TIETO FH,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,investor,0,No public evidence found of Tietoevry making equity investment in OpenAI before event date,N/A,N/A,N/A,N/A,high,
Tietoevry,TIETO FH,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,cloud,0,No public evidence found of Tietoevry providing cloud/infrastructure services to OpenAI before event date,N/A,N/A,N/A,N/A,high,
Tietoevry,TIETO FH,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,business_upstream,0,[BUSINESS POSITION] Tietoevry is not positioned as a key upstream supplier to the LLM/generative-AI production ecosystem.,Researcher Convention,N/A,N/A,N/A,medium,Tietoevry is not a designated business_upstream firm.
Tietoevry,TIETO FH,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,real_upstream,0,"No public evidence found of Tietoevry supplying key upstream inputs (GPUs, chips, infrastructure) to OpenAI before event date",N/A,N/A,N/A,N/A,high,[MAPPED from upstream] 
Tietoevry,TIETO FH,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,business_downstream,1,"[BUSINESS POSITION — NARROWED] Researcher coding convention: Tietoevry is classified as business_downstream because its core business directly commercializes generative-AI capabilities through enterprise software, workflow automation, professional services, creative software, AI applications, or related customer-facing AI-enabled products.",Researcher Convention,N/A,N/A,N/A,high,business_downstream=1 confirmed under narrowed definition.
Tietoevry,TIETO FH,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,real_downstream,0,"No public evidence found of Tietoevry integrating, using, or distributing OpenAI models or technology in products before event date",N/A,N/A,N/A,N/A,high,[MAPPED from downstream] 
Tietoevry,TIETO FH,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,competitor,0,No public evidence found of Tietoevry developing or offering directly competing foundation models or AI platforms vs OpenAI before event date,N/A,N/A,N/A,N/A,high,
Experian,EXPN LN,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,owner,0,"No public evidence found that Experian owns, controls, or directly develops OpenAI or its models before event date",N/A,N/A,N/A,N/A,high,
Experian,EXPN LN,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,investor,0,No public evidence found of Experian making equity investment in OpenAI before event date,N/A,N/A,N/A,N/A,high,
Experian,EXPN LN,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,cloud,0,No public evidence found of Experian providing cloud/infrastructure services to OpenAI before event date,N/A,N/A,N/A,N/A,high,
Experian,EXPN LN,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,business_upstream,0,[BUSINESS POSITION] Experian is not positioned as a key upstream supplier to the LLM/generative-AI production ecosystem.,Researcher Convention,N/A,N/A,N/A,medium,Experian is not a designated business_upstream firm.
Experian,EXPN LN,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,real_upstream,0,"No public evidence found of Experian supplying key upstream inputs (GPUs, chips, infrastructure) to OpenAI before event date",N/A,N/A,N/A,N/A,high,[MAPPED from upstream] 
Experian,EXPN LN,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,business_downstream,0,[BUSINESS POSITION — NARROWED] Researcher coding convention: Experian is NOT classified as business_downstream under the narrowed definition. Borderline firm: default to business_downstream=0 under narrowed definition. May use AI or have AI features but core business does not clearly commercialize generative-AI model capabilities under the narrowed interpretation. Flagged for review.,Researcher Convention,N/A,N/A,N/A,low,BORDERLINE FIRM: Experian defaulted to business_downstream=0 under narrowed definition. Review whether core business qualifies. Previous value=1.
Experian,EXPN LN,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,real_downstream,0,"No public evidence found of Experian integrating, using, or distributing OpenAI models or technology in products before event date",N/A,N/A,N/A,N/A,high,[MAPPED from downstream] 
Experian,EXPN LN,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,competitor,0,No public evidence found of Experian developing or offering directly competing foundation models or AI platforms vs OpenAI before event date,N/A,N/A,N/A,N/A,high,
Zscaler,ZS,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,owner,0,"No public evidence found that Zscaler owns, controls, or directly develops OpenAI or its models before event date",N/A,N/A,N/A,N/A,high,
Zscaler,ZS,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,investor,0,No public evidence found of Zscaler making equity investment in OpenAI before event date,N/A,N/A,N/A,N/A,high,
Zscaler,ZS,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,cloud,0,No public evidence found of Zscaler providing cloud/infrastructure services to OpenAI before event date,N/A,N/A,N/A,N/A,high,
Zscaler,ZS,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,business_upstream,0,[BUSINESS POSITION] Zscaler is not positioned as a key upstream supplier to the LLM/generative-AI production ecosystem.,Researcher Convention,N/A,N/A,N/A,medium,Zscaler is not a designated business_upstream firm.
Zscaler,ZS,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,real_upstream,0,"No public evidence found of Zscaler supplying key upstream inputs (GPUs, chips, infrastructure) to OpenAI before event date",N/A,N/A,N/A,N/A,high,[MAPPED from upstream] 
Zscaler,ZS,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,business_downstream,0,[BUSINESS POSITION — NARROWED] Researcher coding convention: Zscaler is NOT classified as business_downstream under the narrowed definition. Borderline firm: default to business_downstream=0 under narrowed definition. May use AI or have AI features but core business does not clearly commercialize generative-AI model capabilities under the narrowed interpretation. Flagged for review.,Researcher Convention,N/A,N/A,N/A,low,BORDERLINE FIRM: Zscaler defaulted to business_downstream=0 under narrowed definition. Review whether core business qualifies. Previous value=1.
Zscaler,ZS,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,real_downstream,0,"No public evidence found of Zscaler integrating, using, or distributing OpenAI models or technology in products before event date",N/A,N/A,N/A,N/A,high,[MAPPED from downstream] 
Zscaler,ZS,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,competitor,0,No public evidence found of Zscaler developing or offering directly competing foundation models or AI platforms vs OpenAI before event date,N/A,N/A,N/A,N/A,high,
CyberArk,CYBR,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,owner,0,"No public evidence found that CyberArk owns, controls, or directly develops OpenAI or its models before event date",N/A,N/A,N/A,N/A,high,
CyberArk,CYBR,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,investor,0,No public evidence found of CyberArk making equity investment in OpenAI before event date,N/A,N/A,N/A,N/A,high,
CyberArk,CYBR,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,cloud,0,No public evidence found of CyberArk providing cloud/infrastructure services to OpenAI before event date,N/A,N/A,N/A,N/A,high,
CyberArk,CYBR,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,business_upstream,0,[BUSINESS POSITION] CyberArk is not positioned as a key upstream supplier to the LLM/generative-AI production ecosystem.,Researcher Convention,N/A,N/A,N/A,medium,CyberArk is not a designated business_upstream firm.
CyberArk,CYBR,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,real_upstream,0,"No public evidence found of CyberArk supplying key upstream inputs (GPUs, chips, infrastructure) to OpenAI before event date",N/A,N/A,N/A,N/A,high,[MAPPED from upstream] 
CyberArk,CYBR,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,business_downstream,0,[BUSINESS POSITION — NARROWED] Researcher coding convention: CyberArk is NOT classified as business_downstream under the narrowed definition. Borderline firm: default to business_downstream=0 under narrowed definition. May use AI or have AI features but core business does not clearly commercialize generative-AI model capabilities under the narrowed interpretation. Flagged for review.,Researcher Convention,N/A,N/A,N/A,low,BORDERLINE FIRM: CyberArk defaulted to business_downstream=0 under narrowed definition. Review whether core business qualifies. Previous value=1.
CyberArk,CYBR,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,real_downstream,0,"No public evidence found of CyberArk integrating, using, or distributing OpenAI models or technology in products before event date",N/A,N/A,N/A,N/A,high,[MAPPED from downstream] 
CyberArk,CYBR,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,competitor,0,No public evidence found of CyberArk developing or offering directly competing foundation models or AI platforms vs OpenAI before event date,N/A,N/A,N/A,N/A,high,
StoneCo,STNE,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,owner,0,"No public evidence found that StoneCo owns, controls, or directly develops OpenAI or its models before event date",N/A,N/A,N/A,N/A,high,
StoneCo,STNE,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,investor,0,No public evidence found of StoneCo making equity investment in OpenAI before event date,N/A,N/A,N/A,N/A,high,
StoneCo,STNE,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,cloud,0,No public evidence found of StoneCo providing cloud/infrastructure services to OpenAI before event date,N/A,N/A,N/A,N/A,high,
StoneCo,STNE,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,business_upstream,0,[BUSINESS POSITION] StoneCo is not positioned as a key upstream supplier to the LLM/generative-AI production ecosystem.,Researcher Convention,N/A,N/A,N/A,medium,StoneCo is not a designated business_upstream firm.
StoneCo,STNE,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,real_upstream,0,"No public evidence found of StoneCo supplying key upstream inputs (GPUs, chips, infrastructure) to OpenAI before event date",N/A,N/A,N/A,N/A,high,[MAPPED from upstream] 
StoneCo,STNE,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,business_downstream,0,[BUSINESS POSITION — NARROWED] Researcher coding convention: StoneCo is NOT classified as business_downstream under the narrowed definition. Firm not classified as business_downstream. Core business is not downstream of generative-AI model capabilities in a commercially meaningful way.,Researcher Convention,N/A,N/A,N/A,medium,business_downstream=0 confirmed under narrowed definition.
StoneCo,STNE,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,real_downstream,0,"No public evidence found of StoneCo integrating, using, or distributing OpenAI models or technology in products before event date",N/A,N/A,N/A,N/A,high,[MAPPED from downstream] 
StoneCo,STNE,OpenAI,gpt-oss-20b; gpt-oss-120b,2025-08-05,competitor,0,No public evidence found of StoneCo developing or offering directly competing foundation models or AI platforms vs OpenAI before event date,N/A,N/A,N/A,N/A,high,
